event_id,event_source,competition_id,rule_version,team_id,scenario_id,sequence,year,quarter,raw_action,canonical_action,category,control_type,is_agent_candidate,parameters_json,parameter_parse_status,cash_effect_wan,balance_wan,note,evidence_status,source_id,source_path,source_sheet,source_row,source_line
8424eb8c437d7909,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,82,5,1,Emergency_Buy_Material,emergency_material_purchase,procurement,exception_intervention,True,"{""quantities"": {""R1"": 0, ""R2"": 3, ""R3"": 3, ""R4"": 0}}",complete,-120.0,588.0,"紧急采购原料，数量分别为：0,3,3,0",observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,85.0,
6ea3a03a972a39c8,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,83,5,1,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 188, ""product_id"": ""P2""}, {""line_instance_id"": 189, ""product_id"": ""P2""}, {""line_instance_id"": 190, ""product_id"": ""P2""}]}",complete,-30.0,558.0,188:P2 189:P2 190:P2,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,86.0,
fdb315988a37e776,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,84,5,1,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R2"": 3, ""R3"": 3}}",complete,0.0,558.0,订购原料 R2:3 R3:3,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,87.0,
917c63320d47aafa,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,85,5,1,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,548.0,支付行政管理费,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,88.0,
6187dfc9f6ee1fae,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,86,5,2,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R2"": 3}}",complete,-30.0,518.0,支付原料费 R2:3,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,89.0,
c354ba7263b75be9,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,87,5,2,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R2"": 3, ""R3"": 3}}",complete,0.0,518.0,订购原料 R2:3 R3:3,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,90.0,
c0ba1d2dde007963,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,88,5,2,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 188, ""product_id"": ""P2""}, {""line_instance_id"": 189, ""product_id"": ""P2""}, {""line_instance_id"": 190, ""product_id"": ""P2""}]}",complete,-30.0,488.0,188:P2 189:P2 190:P2,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,91.0,
20b5cbcd6106ae52,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,89,5,2,Renew_Workshop,factory_rent_renewal,capacity,conditional_decision,True,{},not_applicable,-40.0,448.0,厂房续租,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,92.0,
2495835585436756,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,90,5,2,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,438.0,支付行政管理费,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,93.0,
0a62211ebc865834,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,91,5,3,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R2"": 3, ""R3"": 3}}",complete,-60.0,378.0,支付原料费 R3:3 R2:3,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,94.0,
413679008149df1d,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,92,5,3,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R2"": 3, ""R3"": 3}}",complete,0.0,378.0,订购原料 R2:3 R3:3,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,95.0,
f8d7c0d75bbb0b62,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,93,5,3,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 188, ""product_id"": ""P2""}, {""line_instance_id"": 189, ""product_id"": ""P2""}, {""line_instance_id"": 190, ""product_id"": ""P2""}]}",complete,-30.0,348.0,188:P2 189:P2 190:P2,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,96.0,
cfd74d29e27f99b2,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,94,5,3,Update_Receivable,receivable_maturity,receivable,automatic_settlement,False,{},not_applicable,142.0,490.0,更新应收款,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,97.0,
595981cb18762ea3,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,95,5,3,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,480.0,支付行政管理费,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,98.0,
f0961e60f8c3173e,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,96,5,4,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R2"": 3, ""R3"": 3}}",complete,-60.0,420.0,支付原料费 R3:3 R2:3,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,99.0,
46242f84db8534fa,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,97,5,4,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 188, ""product_id"": ""P2""}, {""line_instance_id"": 189, ""product_id"": ""P2""}, {""line_instance_id"": 190, ""product_id"": ""P2""}]}",complete,-30.0,390.0,188:P2 189:P2 190:P2,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,100.0,
24d95c94d03b7bdf,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,98,5,4,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,380.0,支付行政管理费,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,101.0,
62a2fdf13f41de04,historical_cash_flow,historical_600_unknown_rule,unknown,ZY11,,99,5,4,Pay_Maintenance,maintenance,period_close,automatic_settlement,False,{},not_applicable,-30.0,350.0,支付维护费,observed_history_unknown_rule,src_1179379453a7,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY11.xls,现金流量表,102.0,
68e074facdf8ee30,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,1,1,1,Pay_Capital,capital_injection,finance,exception_intervention,False,{},not_applicable,600.0,600.0,"公司成立,股东注资",observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,4.0,
2ac314e3a7da579b,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,2,1,1,Long_Loan,long_loan_borrow,finance,conditional_decision,True,"{""principal_wan"": 1800, ""term"": 5, ""term_unit"": ""year""}",complete,1800.0,2400.0,申请:5年 1800W的长期贷款,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,5.0,
1c7fe6ad0df38185,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,3,1,1,Rent_Workshop,factory_rent,capacity,direct_decision,True,"{""factory_type"": ""大厂房""}",complete,-40.0,2360.0,租用[大厂房],observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,6.0,
180c289db46598a8,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,4,1,1,Rent_Workshop,factory_rent,capacity,direct_decision,True,"{""factory_type"": ""大厂房""}",complete,-40.0,2320.0,租用[大厂房],observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,7.0,
e296da44e23cd8a7,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,5,1,1,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P4""]}",complete,-10.0,2310.0,产品生产资格投资: P4,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,8.0,
d951de9f7c938fba,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,6,1,1,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,2300.0,支付行政管理费,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,9.0,
b2c0c8d0d1b5aee0,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,7,1,2,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P4""]}",complete,-10.0,2290.0,产品生产资格投资: P4,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,10.0,
46b5719b3e4b1282,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,8,1,2,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,2280.0,支付行政管理费,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,11.0,
afb933b90c4d6dbc,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,9,1,3,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""自动线"", ""product_id"": ""P4""}",complete,-50.0,2230.0,订购[自动线]生产[P4],observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,12.0,
3646693d3596179b,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,10,1,3,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""自动线"", ""product_id"": ""P4""}",complete,-50.0,2180.0,订购[自动线]生产[P4],observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,13.0,
94f8135d8d74e96b,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,11,1,3,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""自动线"", ""product_id"": ""P4""}",complete,-50.0,2130.0,订购[自动线]生产[P4],observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,14.0,
8e0d892a839888bc,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,12,1,3,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""自动线"", ""product_id"": ""P4""}",complete,-50.0,2080.0,订购[自动线]生产[P4],observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,15.0,
4e472e87d6302fa9,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,13,1,3,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""自动线"", ""product_id"": ""P4""}",complete,-50.0,2030.0,订购[自动线]生产[P4],observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,16.0,
23d91c2467ca8e75,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,14,1,3,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P4""]}",complete,-10.0,2020.0,产品生产资格投资: P4,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,17.0,
175338ff8a2f5b04,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,15,1,3,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,2010.0,支付行政管理费,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,18.0,
1f1c7abc7c9305e7,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,16,1,4,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R3"": 5, ""R4"": 5}}",complete,0.0,2010.0,订购原料 R3:5 R4:5,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,19.0,
5fdfc775f663b612,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,17,1,4,Invest_ProductLine,production_line_investment,capacity,committed_settlement,False,{},partial,-250.0,1760.0,投资在建生产线,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,20.0,
43608a758c2afa5f,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,18,1,4,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P4""]}",complete,-10.0,1750.0,产品生产资格投资: P4,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,21.0,
76a560adc724d738,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,19,1,4,Develop_ISO,iso_development,qualification,direct_decision,True,"{""certifications"": [""ISO14000"", ""ISO9000""]}",complete,-30.0,1720.0,"ISO认证资格投资,开发：ISO9000 ISO14000",observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,22.0,
311b21f5cf0fe257,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,20,1,4,Develop_Market,market_development,qualification,direct_decision,True,"{""markets"": [""本地"", ""区域"", ""国内"", ""亚洲"", ""国际""]}",complete,-50.0,1670.0,"市场开拓资格投资,开发项目:本地 区域 国内 亚洲 国际",observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,23.0,
5e1a67f71e48870a,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,21,1,4,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,1660.0,支付行政管理费,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,24.0,
281ba67f369d4620,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,22,2,1,Pay_Long_Loan,long_loan_repayment,finance,committed_settlement,False,{},partial,-180.0,1480.0,支付长贷本息,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,25.0,
191885b92a2cd79f,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,23,2,1,Pay_AD,advertising,sales,direct_decision,True,{},partial,-60.0,1420.0,广告投放,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,26.0,
045218dd7c07d627,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,24,2,1,Invest_ProductLine,production_line_investment,capacity,committed_settlement,False,{},partial,-250.0,1170.0,投资在建生产线,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,27.0,
45e19d1a4cc3e0ed,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,25,2,1,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R2"": 10, ""R3"": 5, ""R4"": 5}}",complete,0.0,1170.0,订购原料 R2:10 R3:5 R4:5,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,28.0,
340ab20175893f89,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,26,2,1,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P4""]}",complete,-10.0,1160.0,产品生产资格投资: P4,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,29.0,
8e71075c1de3c863,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,27,2,1,Renew_Workshop,factory_rent_renewal,capacity,conditional_decision,True,{},not_applicable,-80.0,1080.0,厂房续租,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,30.0,
c75c686e3e4fae71,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,28,2,1,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,1070.0,支付行政管理费,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,31.0,
a94d5fa05f24405d,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,29,2,2,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R2"": 10, ""R3"": 5, ""R4"": 5}}",complete,-200.0,870.0,支付原料费 R3:5 R4:5 R2:10,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,32.0,
a2274667f9c579f3,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,30,2,2,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R2"": 10, ""R3"": 5, ""R4"": 5}}",complete,0.0,870.0,订购原料 R2:10 R3:5 R4:5,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,33.0,
9665721ef5459060,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,31,2,2,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 199, ""product_id"": ""P4""}, {""line_instance_id"": 200, ""product_id"": ""P4""}, {""line_instance_id"": 201, ""product_id"": ""P4""}, {""line_instance_id"": 202, ""product_id"": ""P4""}, {""line_instance_id"": 203, ""product_id"": ""P4""}]}",complete,-50.0,820.0,199:P4 200:P4 201:P4 202:P4 203:P4,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,34.0,
cfcd32db05772ac7,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,32,2,2,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,810.0,支付行政管理费,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,35.0,
5f29cd3b2c8fd0c3,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,33,2,3,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R2"": 10, ""R3"": 5, ""R4"": 5}}",complete,-200.0,610.0,支付原料费 R3:5 R4:5 R2:10,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,36.0,
e70ee0f5c0e5ad22,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,34,2,3,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R2"": 10, ""R3"": 5, ""R4"": 5}}",complete,0.0,610.0,订购原料 R2:10 R3:5 R4:5,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,37.0,
1a812e13b7e6962e,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,35,2,3,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 199, ""product_id"": ""P4""}, {""line_instance_id"": 200, ""product_id"": ""P4""}, {""line_instance_id"": 201, ""product_id"": ""P4""}, {""line_instance_id"": 202, ""product_id"": ""P4""}, {""line_instance_id"": 203, ""product_id"": ""P4""}]}",complete,-50.0,560.0,199:P4 200:P4 201:P4 202:P4 203:P4,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,38.0,
9918897b4eb8f580,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,36,2,3,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,550.0,支付行政管理费,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,39.0,
36a3adb430cd36ab,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,37,2,4,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R2"": 10, ""R3"": 5, ""R4"": 5}}",complete,-200.0,350.0,支付原料费 R3:5 R4:5 R2:10,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,40.0,
158225ff4dc683b5,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,38,2,4,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R2"": 10, ""R3"": 5, ""R4"": 5}}",complete,0.0,350.0,订购原料 R2:10 R3:5 R4:5,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,41.0,
fd2c61d9d255f54a,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,39,2,4,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 199, ""product_id"": ""P4""}, {""line_instance_id"": 200, ""product_id"": ""P4""}, {""line_instance_id"": 201, ""product_id"": ""P4""}, {""line_instance_id"": 202, ""product_id"": ""P4""}, {""line_instance_id"": 203, ""product_id"": ""P4""}]}",complete,-50.0,300.0,199:P4 200:P4 201:P4 202:P4 203:P4,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,42.0,
2d27e2ac688e9cb6,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,40,2,4,Update_Receivable,receivable_maturity,receivable,automatic_settlement,False,{},not_applicable,481.0,781.0,更新应收款,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,43.0,
45d3ba09bdb677d7,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,41,2,4,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P3""]}",complete,-10.0,771.0,产品生产资格投资: P3,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,44.0,
881ae83d117dbb1d,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,42,2,4,Develop_Market,market_development,qualification,direct_decision,True,"{""markets"": [""国内"", ""亚洲"", ""国际""]}",complete,-30.0,741.0,"市场开拓资格投资,开发项目:国内 亚洲 国际",observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,45.0,
825ae3d8ed5391f1,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,43,2,4,Develop_ISO,iso_development,qualification,direct_decision,True,"{""certifications"": [""ISO14000"", ""ISO9000""]}",complete,-30.0,711.0,"ISO认证资格投资,开发：ISO9000 ISO14000",observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,46.0,
4d90c88995f2d203,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,44,2,4,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,701.0,支付行政管理费,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,47.0,
cd697e5e3579c33e,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,45,2,4,Pay_Maintenance,maintenance,period_close,automatic_settlement,False,{},not_applicable,-50.0,651.0,支付维护费,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,48.0,
68b9d6cfeb0c509f,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,46,3,1,Pay_Long_Loan,long_loan_repayment,finance,committed_settlement,False,{},partial,-180.0,471.0,支付长贷本息,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,49.0,
6fff52eab3694bd6,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,47,3,1,Pay_AD,advertising,sales,direct_decision,True,{},partial,-60.0,411.0,广告投放,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,50.0,
65cb51d83df7be6d,historical_cash_flow,historical_600_unknown_rule,unknown,ZY13,,48,3,1,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R2"": 10, ""R3"": 5, ""R4"": 5}}",complete,-200.0,211.0,支付原料费 R3:5 R4:5 R2:10,observed_history_unknown_rule,src_766e2c00d61c,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY13.xls,现金流量表,51.0,
