order_id,competition_id,rule_version,year,market_code,market_id,market_name_candidate,product_code,product_id,quantity,total_amount_wan,unit_price_wan,receivable_term_quarters,delivery_term_quarters,iso_code,iso_name_candidate,mapping_status,source_id,source_path,source_sheet,source_row
BKDD_297,order_catalog_unbound,,4,1,M1,本地,3,P3,2.0,133.0,66.5,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,298
BKDD_298,order_catalog_unbound,,4,1,M1,本地,3,P3,4.0,262.0,65.5,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,299
BKDD_299,order_catalog_unbound,,4,1,M1,本地,3,P3,5.0,331.0,66.2,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,300
BKDD_300,order_catalog_unbound,,4,1,M1,本地,4,P4,1.0,93.0,93.0,0,3,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,301
BKDD_301,order_catalog_unbound,,4,1,M1,本地,4,P4,4.0,351.0,87.75,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,302
BKDD_302,order_catalog_unbound,,4,1,M1,本地,4,P4,2.0,152.0,76.0,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,303
BKDD_303,order_catalog_unbound,,4,1,M1,本地,4,P4,2.0,185.0,92.5,0,4,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,304
BKDD_304,order_catalog_unbound,,4,1,M1,本地,4,P4,2.0,168.0,84.0,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,305
BKDD_305,order_catalog_unbound,,4,1,M1,本地,4,P4,1.0,102.0,102.0,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,306
BKDD_306,order_catalog_unbound,,4,1,M1,本地,4,P4,2.0,175.0,87.5,1,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,307
BKDD_307,order_catalog_unbound,,4,1,M1,本地,4,P4,4.0,326.0,81.5,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,308
BKDD_308,order_catalog_unbound,,4,1,M1,本地,4,P4,6.0,522.0,87.0,1,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,309
BKDD_309,order_catalog_unbound,,4,1,M1,本地,4,P4,2.0,184.0,92.0,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,310
BKDD_310,order_catalog_unbound,,4,1,M1,本地,4,P4,1.0,85.0,85.0,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,311
BKDD_311,order_catalog_unbound,,4,1,M1,本地,4,P4,2.0,178.0,89.0,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,312
BKDD_312,order_catalog_unbound,,4,1,M1,本地,4,P4,5.0,431.0,86.2,1,2,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,313
BKDD_313,order_catalog_unbound,,4,2,M2,区域,1,P1,2.0,66.0,33.0,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,314
BKDD_314,order_catalog_unbound,,4,2,M2,区域,1,P1,2.0,79.0,39.5,3,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,315
BKDD_315,order_catalog_unbound,,4,2,M2,区域,1,P1,3.0,105.0,35.0,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,316
BKDD_316,order_catalog_unbound,,4,2,M2,区域,1,P1,1.0,36.0,36.0,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,317
BKDD_317,order_catalog_unbound,,4,2,M2,区域,2,P2,1.0,58.0,58.0,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,318
BKDD_318,order_catalog_unbound,,4,2,M2,区域,2,P2,5.0,245.0,49.0,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,319
BKDD_319,order_catalog_unbound,,4,2,M2,区域,2,P2,1.0,64.0,64.0,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,320
BKDD_320,order_catalog_unbound,,4,2,M2,区域,2,P2,2.0,114.0,57.0,1,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,321
BKDD_321,order_catalog_unbound,,4,2,M2,区域,2,P2,2.0,118.0,59.0,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,322
BKDD_322,order_catalog_unbound,,4,2,M2,区域,2,P2,3.0,178.0,59.333333333333336,4,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,323
BKDD_323,order_catalog_unbound,,4,2,M2,区域,2,P2,6.0,380.0,63.333333333333336,3,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,324
BKDD_324,order_catalog_unbound,,4,2,M2,区域,2,P2,4.0,261.0,65.25,1,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,325
BKDD_325,order_catalog_unbound,,4,2,M2,区域,2,P2,5.0,300.0,60.0,4,4,3,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,326
BKDD_326,order_catalog_unbound,,4,2,M2,区域,2,P2,3.0,160.0,53.333333333333336,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,327
BKDD_327,order_catalog_unbound,,4,2,M2,区域,2,P2,1.0,68.0,68.0,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,328
BKDD_328,order_catalog_unbound,,4,2,M2,区域,2,P2,1.0,66.0,66.0,4,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,329
BKDD_329,order_catalog_unbound,,4,2,M2,区域,2,P2,4.0,245.0,61.25,0,1,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,330
BKDD_330,order_catalog_unbound,,4,2,M2,区域,2,P2,1.0,55.0,55.0,1,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,331
BKDD_331,order_catalog_unbound,,4,2,M2,区域,2,P2,5.0,302.0,60.4,3,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,332
BKDD_332,order_catalog_unbound,,4,2,M2,区域,2,P2,3.0,175.0,58.333333333333336,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,333
BKDD_333,order_catalog_unbound,,4,2,M2,区域,3,P3,3.0,218.0,72.66666666666667,1,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,334
BKDD_334,order_catalog_unbound,,4,2,M2,区域,3,P3,3.0,213.0,71.0,1,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,335
BKDD_335,order_catalog_unbound,,4,2,M2,区域,3,P3,5.0,349.0,69.8,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,336
BKDD_336,order_catalog_unbound,,4,2,M2,区域,3,P3,3.0,213.0,71.0,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,337
BKDD_337,order_catalog_unbound,,4,2,M2,区域,3,P3,4.0,280.0,70.0,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,338
BKDD_338,order_catalog_unbound,,4,2,M2,区域,3,P3,1.0,62.0,62.0,3,3,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,339
BKDD_339,order_catalog_unbound,,4,2,M2,区域,3,P3,4.0,285.0,71.25,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,340
BKDD_340,order_catalog_unbound,,4,2,M2,区域,3,P3,3.0,214.0,71.33333333333333,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,341
BKDD_341,order_catalog_unbound,,4,2,M2,区域,3,P3,6.0,423.0,70.5,1,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,342
BKDD_342,order_catalog_unbound,,4,2,M2,区域,3,P3,3.0,207.0,69.0,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,343
BKDD_343,order_catalog_unbound,,4,2,M2,区域,3,P3,2.0,124.0,62.0,4,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,344
BKDD_344,order_catalog_unbound,,4,2,M2,区域,4,P4,3.0,243.0,81.0,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,345
BKDD_345,order_catalog_unbound,,4,2,M2,区域,4,P4,4.0,345.0,86.25,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,346
BKDD_346,order_catalog_unbound,,4,2,M2,区域,4,P4,2.0,182.0,91.0,3,1,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,347
BKDD_347,order_catalog_unbound,,4,2,M2,区域,4,P4,4.0,333.0,83.25,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,348
BKDD_348,order_catalog_unbound,,4,2,M2,区域,4,P4,4.0,286.0,71.5,3,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,349
BKDD_349,order_catalog_unbound,,4,2,M2,区域,4,P4,4.0,347.0,86.75,4,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,350
BKDD_350,order_catalog_unbound,,4,2,M2,区域,4,P4,1.0,83.0,83.0,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,351
BKDD_351,order_catalog_unbound,,4,2,M2,区域,4,P4,1.0,79.0,79.0,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,352
BKDD_352,order_catalog_unbound,,4,2,M2,区域,4,P4,6.0,544.0,90.66666666666667,0,2,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,353
BKDD_353,order_catalog_unbound,,4,3,M3,国内,1,P1,1.0,36.0,36.0,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,354
BKDD_354,order_catalog_unbound,,4,3,M3,国内,1,P1,1.0,38.0,38.0,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,355
BKDD_355,order_catalog_unbound,,4,3,M3,国内,1,P1,6.0,265.0,44.166666666666664,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,356
BKDD_356,order_catalog_unbound,,4,3,M3,国内,1,P1,4.0,181.0,45.25,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,357
BKDD_357,order_catalog_unbound,,4,3,M3,国内,2,P2,1.0,64.0,64.0,1,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,358
BKDD_358,order_catalog_unbound,,4,3,M3,国内,2,P2,5.0,315.0,63.0,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,359
BKDD_359,order_catalog_unbound,,4,3,M3,国内,2,P2,3.0,191.0,63.666666666666664,3,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,360
BKDD_360,order_catalog_unbound,,4,3,M3,国内,2,P2,3.0,191.0,63.666666666666664,4,4,3,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,361
BKDD_361,order_catalog_unbound,,4,3,M3,国内,2,P2,4.0,233.0,58.25,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,362
BKDD_362,order_catalog_unbound,,4,3,M3,国内,2,P2,3.0,185.0,61.666666666666664,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,363
BKDD_363,order_catalog_unbound,,4,3,M3,国内,2,P2,5.0,312.0,62.4,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,364
BKDD_364,order_catalog_unbound,,4,3,M3,国内,2,P2,3.0,185.0,61.666666666666664,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,365
BKDD_365,order_catalog_unbound,,4,3,M3,国内,2,P2,6.0,349.0,58.166666666666664,0,3,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,366
BKDD_366,order_catalog_unbound,,4,3,M3,国内,3,P3,1.0,58.0,58.0,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,367
BKDD_367,order_catalog_unbound,,4,3,M3,国内,3,P3,3.0,237.0,79.0,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,368
BKDD_368,order_catalog_unbound,,4,3,M3,国内,3,P3,1.0,74.0,74.0,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,369
BKDD_369,order_catalog_unbound,,4,3,M3,国内,3,P3,4.0,290.0,72.5,0,4,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,370
BKDD_370,order_catalog_unbound,,4,3,M3,国内,3,P3,2.0,127.0,63.5,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,371
BKDD_371,order_catalog_unbound,,4,3,M3,国内,3,P3,4.0,288.0,72.0,1,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,372
BKDD_372,order_catalog_unbound,,4,3,M3,国内,3,P3,1.0,58.0,58.0,1,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,373
BKDD_373,order_catalog_unbound,,4,3,M3,国内,3,P3,5.0,327.0,65.4,1,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,374
BKDD_374,order_catalog_unbound,,4,3,M3,国内,4,P4,3.0,246.0,82.0,1,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,375
BKDD_375,order_catalog_unbound,,4,3,M3,国内,4,P4,1.0,82.0,82.0,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,376
BKDD_376,order_catalog_unbound,,4,3,M3,国内,4,P4,6.0,549.0,91.5,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,377
BKDD_377,order_catalog_unbound,,4,3,M3,国内,4,P4,2.0,182.0,91.0,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,378
BKDD_378,order_catalog_unbound,,4,3,M3,国内,4,P4,2.0,215.0,107.5,3,2,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,379
BKDD_379,order_catalog_unbound,,4,3,M3,国内,4,P4,2.0,190.0,95.0,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,380
BKDD_380,order_catalog_unbound,,4,3,M3,国内,4,P4,4.0,355.0,88.75,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,381
BKDD_381,order_catalog_unbound,,4,4,M4,亚洲,1,P1,4.0,199.0,49.75,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,382
BKDD_382,order_catalog_unbound,,4,4,M4,亚洲,1,P1,1.0,43.0,43.0,3,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,383
BKDD_383,order_catalog_unbound,,4,4,M4,亚洲,1,P1,4.0,187.0,46.75,3,4,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,384
BKDD_384,order_catalog_unbound,,4,4,M4,亚洲,1,P1,2.0,99.0,49.5,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,385
BKDD_385,order_catalog_unbound,,4,4,M4,亚洲,1,P1,2.0,87.0,43.5,3,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,386
BKDD_386,order_catalog_unbound,,4,4,M4,亚洲,1,P1,2.0,92.0,46.0,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,387
BKDD_387,order_catalog_unbound,,4,4,M4,亚洲,1,P1,2.0,93.0,46.5,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,388
BKDD_388,order_catalog_unbound,,4,4,M4,亚洲,2,P2,4.0,252.0,63.0,1,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,389
BKDD_389,order_catalog_unbound,,4,4,M4,亚洲,2,P2,2.0,111.0,55.5,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,390
BKDD_390,order_catalog_unbound,,4,4,M4,亚洲,2,P2,4.0,255.0,63.75,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,391
BKDD_391,order_catalog_unbound,,4,4,M4,亚洲,3,P3,4.0,304.0,76.0,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,392
BKDD_392,order_catalog_unbound,,4,4,M4,亚洲,3,P3,3.0,201.0,67.0,0,3,3,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,393
BKDD_393,order_catalog_unbound,,4,4,M4,亚洲,3,P3,2.0,116.0,58.0,1,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,394
BKDD_394,order_catalog_unbound,,4,4,M4,亚洲,3,P3,2.0,133.0,66.5,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,395
BKDD_395,order_catalog_unbound,,4,4,M4,亚洲,3,P3,1.0,70.0,70.0,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,396
BKDD_396,order_catalog_unbound,,4,4,M4,亚洲,3,P3,1.0,76.0,76.0,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,397
BKDD_397,order_catalog_unbound,,4,4,M4,亚洲,3,P3,1.0,74.0,74.0,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,398
BKDD_398,order_catalog_unbound,,4,4,M4,亚洲,3,P3,4.0,296.0,74.0,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,399
BKDD_399,order_catalog_unbound,,4,4,M4,亚洲,3,P3,4.0,275.0,68.75,1,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,400
BKDD_400,order_catalog_unbound,,4,4,M4,亚洲,3,P3,2.0,146.0,73.0,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,401
BKDD_401,order_catalog_unbound,,4,5,M5,国际,2,P2,1.0,54.0,54.0,1,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,402
BKDD_402,order_catalog_unbound,,4,5,M5,国际,2,P2,3.0,178.0,59.333333333333336,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,403
BKDD_403,order_catalog_unbound,,4,5,M5,国际,2,P2,5.0,308.0,61.6,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,404
BKDD_404,order_catalog_unbound,,4,5,M5,国际,2,P2,3.0,203.0,67.66666666666667,0,1,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,405
BKDD_405,order_catalog_unbound,,4,5,M5,国际,2,P2,2.0,141.0,70.5,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,406
BKDD_406,order_catalog_unbound,,4,5,M5,国际,2,P2,4.0,270.0,67.5,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,407
BKDD_407,order_catalog_unbound,,4,5,M5,国际,2,P2,3.0,195.0,65.0,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,408
BKDD_408,order_catalog_unbound,,4,5,M5,国际,2,P2,3.0,180.0,60.0,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,409
BKDD_409,order_catalog_unbound,,5,1,M1,本地,2,P2,5.0,255.0,51.0,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,410
BKDD_410,order_catalog_unbound,,5,1,M1,本地,2,P2,4.0,189.0,47.25,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,411
BKDD_411,order_catalog_unbound,,5,1,M1,本地,2,P2,4.0,186.0,46.5,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,412
BKDD_412,order_catalog_unbound,,5,1,M1,本地,2,P2,2.0,107.0,53.5,1,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,413
BKDD_413,order_catalog_unbound,,5,1,M1,本地,2,P2,3.0,158.0,52.666666666666664,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,414
BKDD_414,order_catalog_unbound,,5,1,M1,本地,2,P2,4.0,210.0,52.5,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,415
BKDD_415,order_catalog_unbound,,5,1,M1,本地,2,P2,6.0,296.0,49.333333333333336,2,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,416
BKDD_416,order_catalog_unbound,,5,1,M1,本地,2,P2,3.0,151.0,50.333333333333336,3,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,417
BKDD_417,order_catalog_unbound,,5,1,M1,本地,2,P2,3.0,138.0,46.0,4,3,3,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,418
BKDD_418,order_catalog_unbound,,5,1,M1,本地,2,P2,1.0,57.0,57.0,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,419
BKDD_419,order_catalog_unbound,,5,1,M1,本地,2,P2,3.0,142.0,47.333333333333336,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,420
BKDD_420,order_catalog_unbound,,5,1,M1,本地,2,P2,4.0,181.0,45.25,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,421
BKDD_421,order_catalog_unbound,,5,1,M1,本地,3,P3,5.0,304.0,60.8,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,422
BKDD_422,order_catalog_unbound,,5,1,M1,本地,3,P3,3.0,160.0,53.333333333333336,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,423
BKDD_423,order_catalog_unbound,,5,1,M1,本地,3,P3,4.0,258.0,64.5,4,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,424
BKDD_424,order_catalog_unbound,,5,1,M1,本地,3,P3,5.0,321.0,64.2,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,425
BKDD_425,order_catalog_unbound,,5,1,M1,本地,3,P3,5.0,301.0,60.2,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,426
BKDD_426,order_catalog_unbound,,5,1,M1,本地,3,P3,4.0,243.0,60.75,4,2,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,427
BKDD_427,order_catalog_unbound,,5,1,M1,本地,3,P3,1.0,52.0,52.0,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,428
BKDD_428,order_catalog_unbound,,5,1,M1,本地,3,P3,6.0,369.0,61.5,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,429
BKDD_429,order_catalog_unbound,,5,1,M1,本地,3,P3,2.0,112.0,56.0,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,430
BKDD_430,order_catalog_unbound,,5,1,M1,本地,4,P4,4.0,312.0,78.0,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,431
BKDD_431,order_catalog_unbound,,5,1,M1,本地,4,P4,2.0,146.0,73.0,3,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,432
BKDD_432,order_catalog_unbound,,5,1,M1,本地,4,P4,5.0,418.0,83.6,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,433
BKDD_433,order_catalog_unbound,,5,1,M1,本地,4,P4,4.0,331.0,82.75,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,434
BKDD_434,order_catalog_unbound,,5,1,M1,本地,4,P4,2.0,166.0,83.0,2,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,435
BKDD_435,order_catalog_unbound,,5,1,M1,本地,4,P4,5.0,453.0,90.6,3,3,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,436
BKDD_436,order_catalog_unbound,,5,1,M1,本地,4,P4,3.0,274.0,91.33333333333333,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,437
BKDD_437,order_catalog_unbound,,5,1,M1,本地,4,P4,4.0,327.0,81.75,3,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,438
BKDD_438,order_catalog_unbound,,5,1,M1,本地,4,P4,5.0,381.0,76.2,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,439
BKDD_439,order_catalog_unbound,,5,1,M1,本地,4,P4,5.0,399.0,79.8,1,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,440
BKDD_440,order_catalog_unbound,,5,1,M1,本地,5,P5,4.0,557.0,139.25,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,441
BKDD_441,order_catalog_unbound,,5,1,M1,本地,5,P5,2.0,321.0,160.5,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,442
BKDD_442,order_catalog_unbound,,5,1,M1,本地,5,P5,1.0,121.0,121.0,1,1,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,443
BKDD_443,order_catalog_unbound,,5,1,M1,本地,5,P5,2.0,294.0,147.0,4,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,444
BKDD_444,order_catalog_unbound,,5,1,M1,本地,5,P5,1.0,147.0,147.0,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,445
